name,metric,cluster_num,value,n,network_id,clustering_id
mod_opt,0.5_recall,Entire Graph,0.14279118987626446,10000,2,1
mod_opt,0.6_precision,Entire Graph,0.8753713008279813,10000,2,1
mod_opt,0.6_recall,Entire Graph,0.13442158826930092,10000,2,1
mod_opt,0.7_precision,Entire Graph,0.8447682405219507,10000,2,1
mod_opt,0.7_recall,Entire Graph,0.1270940020624044,10000,2,1
mod_opt,0.8_precision,Entire Graph,0.8447682405219507,10000,2,1
mod_opt,0.8_recall,Entire Graph,0.1270940020624044,10000,2,1
mod_opt,0.9_precision,Entire Graph,0.8065144151394125,10000,2,1
mod_opt,0.9_recall,Entire Graph,0.11969239983321597,10000,2,1
mod_opt,1.0_precision,Entire Graph,0.36363636363636365,10000,2,1
mod_opt,1.0_recall,Entire Graph,0.0542524402914243,10000,2,1
mod_opt,NLS,Entire Graph,0.87755774239509743,10000,2,1
mod_opt,Block_size_median,Entire Graph,101.0,10000,2,1
mod_opt,Sample_block_num,Entire Graph,22,10000,2,1
mod_opt,Original_block_num,Entire Graph,29,10000,2,1
mod_opt,ANC,Entire Graph,0.7586206896551724,10000,2,1
mod_opt,Scikit-learn NMI,Entire Graph,0.956657940107976,10000,2,1
mod_opt,Adjusted Rand Score,Entire Graph,0.9399601962026797,10000,2,1
mod_opt,Lancichinetti NMI,Entire Graph,0.814533,10000,2,1
mod_opt,0.5_precision,Entire Graph,0.9011977471089729,10000,2,2
mod_opt,0.5_recall,Entire Graph,0.14279118987626446,10000,2,2
mod_opt,0.6_precision,Entire Graph,0.8753713008279813,10000,2,2
mod_opt,0.6_recall,Entire Graph,0.13442158826930092,10000,2,2
mod_opt,0.7_precision,Entire Graph,0.8447682405219507,10000,2,2
mod_opt,0.7_recall,Entire Graph,0.1270940020624044,10000,2,2
mod_opt,0.8_precision,Entire Graph,0.8447682405219507,10000,2,2
mod_opt,0.8_recall,Entire Graph,0.1270940020624044,10000,2,2
mod_opt,0.9_precision,Entire Graph,0.8065144151394125,10000,2,2
mod_opt,0.9_recall,Entire Graph,0.11969239983321597,10000,2,2
mod_opt,1.0_precision,Entire Graph,0.36363636363636365,10000,2,2
mod_opt,1.0_recall,Entire Graph,0.0542524402914243,10000,2,2
mod_opt,NLS,Entire Graph,0.87755774239509743,10000,2,2
mod_opt,Block_size_median,Entire Graph,101.0,10000,2,2
mod_opt,Sample_block_num,Entire Graph,22,10000,2,2
mod_opt,Original_block_num,Entire Graph,29,10000,2,2
mod_opt,ANC,Entire Graph,0.7586206896551724,10000,2,2
mod_opt,Scikit-learn NMI,Entire Graph,0.956657940107976,10000,2,2
mod_opt,Adjusted Rand Score,Entire Graph,0.9399601962026797,10000,2,2
mod_opt,Lancichinetti NMI,Entire Graph,0.814533,10000,2,2
gold_standard,Modularity,Entire Graph,0.3918,30000,1,1
gold_standard,Coverage,Entire Graph,0.4521,30000,1,1
gold_standard,Conductance,Entire Graph,0.2364,30000,1,1
gold_standard,Modularity,Entire Graph,0.3909,30000,2,1
gold_standard,Coverage,Entire Graph,0.4555,30000,2,1
gold_standard,Conductance,Entire Graph,0.2452,30000,2,1
blondel,Modularity,Entire Graph,0.3898,30000,1,1
blondel,Coverage,Entire Graph,0.4555,30000,1,1
blondel,Conductance,Entire Graph,0.2384,30000,1,1
blondel,Modularity,Entire Graph,0.3898,30000,1,2
blondel,Coverage,Entire Graph,0.4555,30000,1,2
blondel,Conductance,Entire Graph,0.2384,30000,1,2
blondel,Modularity,Entire Graph,0.3902,30000,2,1
blondel,Coverage,Entire Graph,0.4574,30000,2,1
blondel,Conductance,Entire Graph,0.2386,30000,2,1
blondel,Modularity,Entire Graph,0.3902,30000,2,2
blondel,Coverage,Entire Graph,0.4574,30000,2,2
blondel,Conductance,Entire Graph,0.2386,30000,2,2
blondel,0.5_precision,Entire Graph,0.9709366592640617,30000,1,1
blondel,0.5_recall,Entire Graph,0.16489828509068472,30000,1,1
blondel,0.6_precision,Entire Graph,0.9572823057020565,30000,1,1
blondel,0.6_recall,Entire Graph,0.1600690577670565,30000,1,1
blondel,0.7_precision,Entire Graph,0.9572823057020565,30000,1,1
blondel,0.7_recall,Entire Graph,0.1600690577670565,30000,1,1
blondel,0.8_precision,Entire Graph,0.9383922853354576,30000,1,1
blondel,0.8_recall,Entire Graph,0.15600437341006543,30000,1,1
blondel,0.9_precision,Entire Graph,0.9182209457715947,30000,1,1
blondel,0.9_recall,Entire Graph,0.1514948494347198,30000,1,1
blondel,1.0_precision,Entire Graph,0.5,30000,1,1
blondel,1.0_recall,Entire Graph,0.0782579634137059,30000,1,1
blondel,NLS,Entire Graph,0.8242875760449343,30000,1,1
blondel,Block_size_median,Entire Graph,91.5,30000,1,1
blondel,Sample_block_num,Entire Graph,40,30000,1,1
blondel,Original_block_num,Entire Graph,47,30000,1,1
blondel,ANC,Entire Graph,0.851063829787234,30000,1,1
blondel,Scikit-learn NMI,Entire Graph,0.96330317882697203,30000,1,1
blondel,Adjusted Rand Score,Entire Graph,0.9242359212475515,30000,1,1
blondel,Lancichinetti NMI,Entire Graph,0.840884,30000,1,1
blondel,0.5_precision,Entire Graph,0.9709366592640617,30000,1,2
blondel,0.5_recall,Entire Graph,0.16489828509068472,30000,1,2
blondel,0.6_precision,Entire Graph,0.9572823057020565,30000,1,2
blondel,0.6_recall,Entire Graph,0.1600690577670565,30000,1,2
blondel,0.7_precision,Entire Graph,0.9572823057020565,30000,1,2
blondel,0.7_recall,Entire Graph,0.1600690577670565,30000,1,2
blondel,0.8_precision,Entire Graph,0.9383922853354576,30000,1,2
blondel,0.8_recall,Entire Graph,0.15600437341006543,30000,1,2
blondel,0.9_precision,Entire Graph,0.9182209457715947,30000,1,2
blondel,0.9_recall,Entire Graph,0.1514948494347198,30000,1,2
blondel,1.0_precision,Entire Graph,0.5,30000,1,2
blondel,1.0_recall,Entire Graph,0.0782579634137059,30000,1,2
blondel,NLS,Entire Graph,0.8242875760449343,30000,1,2
blondel,Block_size_median,Entire Graph,91.5,30000,1,2
blondel,Sample_block_num,Entire Graph,40,30000,1,2
blondel,Original_block_num,Entire Graph,47,30000,1,2
blondel,ANC,Entire Graph,0.851063829787234,30000,1,2
blondel,Scikit-learn NMI,Entire Graph,0.96330317882697203,30000,1,2
blondel,Adjusted Rand Score,Entire Graph,0.9242359212475515,30000,1,2
blondel,Lancichinetti NMI,Entire Graph,0.840884,30000,1,2
blondel,0.5_precision,Entire Graph,0.9416120293943125,30000,2,1
blondel,0.5_recall,Entire Graph,0.15656116986053914,30000,2,1
blondel,0.6_precision,Entire Graph,0.9416120293943125,30000,2,1
blondel,0.6_recall,Entire Graph,0.15656116986053914,30000,2,1
blondel,0.7_precision,Entire Graph,0.9416120293943125,30000,2,1
blondel,0.7_recall,Entire Graph,0.15656116986053914,30000,2,1
blondel,0.8_precision,Entire Graph,0.9209964660958225,30000,2,1
blondel,0.8_recall,Entire Graph,0.1522466341288911,30000,2,1
blondel,0.9_precision,Entire Graph,0.8972250985744551,30000,2,1
blondel,0.9_recall,Entire Graph,0.14797927701343275,30000,2,1
blondel,1.0_precision,Entire Graph,0.2777777777777778,30000,2,1
blondel,1.0_recall,Entire Graph,0.04143870970913293,30000,2,1
blondel,NLS,Entire Graph,0.87118021895139308,30000,2,1
blondel,Block_size_median,Entire Graph,84.0,30000,2,1
blondel,Sample_block_num,Entire Graph,36,30000,2,1
blondel,Original_block_num,Entire Graph,44,30000,2,1
blondel,ANC,Entire Graph,0.8181818181818181,30000,2,1
blondel,Scikit-learn NMI,Entire Graph,0.95049057878644794,30000,2,1
blondel,Adjusted Rand Score,Entire Graph,0.9283966287444378,30000,2,1
blondel,Lancichinetti NMI,Entire Graph,0.774718,30000,2,1
blondel,0.5_precision,Entire Graph,0.9416120293943125,30000,2,2
blondel,0.5_recall,Entire Graph,0.15656116986053914,30000,2,2
blondel,0.6_precision,Entire Graph,0.9416120293943125,30000,2,2
blondel,0.6_recall,Entire Graph,0.15656116986053914,30000,2,2
blondel,0.7_precision,Entire Graph,0.9416120293943125,30000,2,2
blondel,0.7_recall,Entire Graph,0.15656116986053914,30000,2,2
blondel,0.8_precision,Entire Graph,0.9209964660958225,30000,2,2
blondel,0.8_recall,Entire Graph,0.1522466341288911,30000,2,2
blondel,0.9_precision,Entire Graph,0.8972250985744551,30000,2,2
blondel,0.9_recall,Entire Graph,0.14797927701343275,30000,2,2
blondel,1.0_precision,Entire Graph,0.2777777777777778,30000,2,2
blondel,1.0_recall,Entire Graph,0.04143870970913293,30000,2,2
blondel,NLS,Entire Graph,0.87118021895139308,30000,2,2
blondel,Block_size_median,Entire Graph,84.0,30000,2,2
blondel,Sample_block_num,Entire Graph,36,30000,2,2
blondel,Original_block_num,Entire Graph,44,30000,2,2
blondel,ANC,Entire Graph,0.8181818181818181,30000,2,2
blondel,Scikit-learn NMI,Entire Graph,0.95049057878644794,30000,2,2
blondel,Adjusted Rand Score,Entire Graph,0.9283966287444378,30000,2,2
blondel,Lancichinetti NMI,Entire Graph,0.774718,30000,2,2
infomap,Modularity,Entire Graph,0.3918,30000,1,1
infomap,Coverage,Entire Graph,0.4521,30000,1,1
infomap,Conductance,Entire Graph,0.2315,30000,1,1
infomap,Modularity,Entire Graph,0.3918,30000,1,2
infomap,Coverage,Entire Graph,0.4521,30000,1,2
infomap,Conductance,Entire Graph,0.2315,30000,1,2
infomap,Modularity,Entire Graph,0.3910,30000,2,1
infomap,Coverage,Entire Graph,0.4556,30000,2,1
infomap,Conductance,Entire Graph,0.2389,30000,2,1
infomap,Modularity,Entire Graph,0.3910,30000,2,2
infomap,Coverage,Entire Graph,0.4556,30000,2,2
infomap,Conductance,Entire Graph,0.2389,30000,2,2
infomap,0.5_precision,Entire Graph,0.9843377767726166,30000,1,1
infomap,0.5_recall,Entire Graph,0.18860027706310453,30000,1,1
infomap,0.6_precision,Entire Graph,0.9843377767726166,30000,1,1
infomap,0.6_recall,Entire Graph,0.18860027706310453,30000,1,1
infomap,0.7_precision,Entire Graph,0.9843377767726166,30000,1,1
infomap,0.7_recall,Entire Graph,0.18860027706310453,30000,1,1
infomap,0.8_precision,Entire Graph,0.9843377767726166,30000,1,1
infomap,0.8_recall,Entire Graph,0.18860027706310453,30000,1,1
infomap,0.9_precision,Entire Graph,0.9655643099390746,30000,1,1
infomap,0.9_recall,Entire Graph,0.18400820603907272,30000,1,1
infomap,1.0_precision,Entire Graph,0.5106382978723404,30000,1,1
infomap,1.0_recall,Entire Graph,0.09573934161177584,30000,1,1
infomap,NLS,Entire Graph,0.86085946717658013,30000,1,1
infomap,Block_size_median,Entire Graph,63.0,30000,1,1
infomap,Sample_block_num,Entire Graph,47,30000,1,1
infomap,Original_block_num,Entire Graph,47,30000,1,1
infomap,ANC,Entire Graph,1.0,30000,1,1
infomap,Scikit-learn NMI,Entire Graph,0.98560003718701938,30000,1,1
infomap,Adjusted Rand Score,Entire Graph,0.9837657651625272,30000,1,1
infomap,Lancichinetti NMI,Entire Graph,0.933047,30000,1,1
infomap,0.5_precision,Entire Graph,0.9843377767726166,30000,1,2
infomap,0.5_recall,Entire Graph,0.18860027706310453,30000,1,2
infomap,0.6_precision,Entire Graph,0.9843377767726166,30000,1,2
infomap,0.6_recall,Entire Graph,0.18860027706310453,30000,1,2
infomap,0.7_precision,Entire Graph,0.9843377767726166,30000,1,2
infomap,0.7_recall,Entire Graph,0.18860027706310453,30000,1,2
infomap,0.8_precision,Entire Graph,0.9843377767726166,30000,1,2
infomap,0.8_recall,Entire Graph,0.18860027706310453,30000,1,2
infomap,0.9_precision,Entire Graph,0.9655643099390746,30000,1,2
infomap,0.9_recall,Entire Graph,0.18400820603907272,30000,1,2
infomap,1.0_precision,Entire Graph,0.5106382978723404,30000,1,2
infomap,1.0_recall,Entire Graph,0.09573934161177584,30000,1,2
infomap,NLS,Entire Graph,0.86085946717658013,30000,1,2
infomap,Block_size_median,Entire Graph,63.0,30000,1,2
infomap,Sample_block_num,Entire Graph,47,30000,1,2
infomap,Original_block_num,Entire Graph,47,30000,1,2
infomap,ANC,Entire Graph,1.0,30000,1,2
infomap,Scikit-learn NMI,Entire Graph,0.98560003718701938,30000,1,2
infomap,Adjusted Rand Score,Entire Graph,0.9837657651625272,30000,1,2
infomap,Lancichinetti NMI,Entire Graph,0.933047,30000,1,2
infomap,0.5_precision,Entire Graph,0.9794314023428067,30000,2,1
infomap,0.5_recall,Entire Graph,0.19348042168912707,30000,2,1
infomap,0.6_precision,Entire Graph,0.9794314023428067,30000,2,1
infomap,0.6_recall,Entire Graph,0.19348042168912707,30000,2,1
infomap,0.7_precision,Entire Graph,0.9794314023428067,30000,2,1
infomap,0.7_recall,Entire Graph,0.19348042168912707,30000,2,1
infomap,0.8_precision,Entire Graph,0.9794314023428067,30000,2,1
infomap,0.8_recall,Entire Graph,0.19348042168912707,30000,2,1
infomap,0.9_precision,Entire Graph,0.9794314023428067,30000,2,1
infomap,0.9_recall,Entire Graph,0.19348042168912707,30000,2,1
infomap,1.0_precision,Entire Graph,0.28888888888888886,30000,2,1
infomap,1.0_recall,Entire Graph,0.05368612042736012,30000,2,1
infomap,NLS,Entire Graph,0.90689431173857649,30000,2,1
infomap,Block_size_median,Entire Graph,67.0,30000,2,1
infomap,Sample_block_num,Entire Graph,45,30000,2,1
infomap,Original_block_num,Entire Graph,44,30000,2,1
infomap,ANC,Entire Graph,0.9777777777777777,30000,2,1
infomap,Scikit-learn NMI,Entire Graph,0.97394021694972643,30000,2,1
infomap,Adjusted Rand Score,Entire Graph,0.9720114198010477,30000,2,1
infomap,Lancichinetti NMI,Entire Graph,0.91692,30000,2,1
infomap,0.5_precision,Entire Graph,0.9794314023428067,30000,2,2
infomap,0.5_recall,Entire Graph,0.19348042168912707,30000,2,2
infomap,0.6_precision,Entire Graph,0.9794314023428067,30000,2,2
infomap,0.6_recall,Entire Graph,0.19348042168912707,30000,2,2
infomap,0.7_precision,Entire Graph,0.9794314023428067,30000,2,2
infomap,0.7_recall,Entire Graph,0.19348042168912707,30000,2,2
infomap,0.8_precision,Entire Graph,0.9794314023428067,30000,2,2
infomap,0.8_recall,Entire Graph,0.19348042168912707,30000,2,2
infomap,0.9_precision,Entire Graph,0.9794314023428067,30000,2,2
infomap,0.9_recall,Entire Graph,0.19348042168912707,30000,2,2
infomap,1.0_precision,Entire Graph,0.28888888888888886,30000,2,2
infomap,1.0_recall,Entire Graph,0.05368612042736012,30000,2,2
infomap,NLS,Entire Graph,0.90689431173857649,30000,2,2
infomap,Block_size_median,Entire Graph,67.0,30000,2,2
infomap,Sample_block_num,Entire Graph,45,30000,2,2
infomap,Original_block_num,Entire Graph,44,30000,2,2
infomap,ANC,Entire Graph,0.9777777777777777,30000,2,2
infomap,Scikit-learn NMI,Entire Graph,0.97394021694972643,30000,2,2
infomap,Adjusted Rand Score,Entire Graph,0.9720114198010477,30000,2,2
infomap,Lancichinetti NMI,Entire Graph,0.91692,30000,2,2
label_propagation,Modularity,Entire Graph,0.0000,30000,1,1
label_propagation,Coverage,Entire Graph,1.0000,30000,1,1
label_propagation,Conductance,Entire Graph,0.0,30000,1,1
label_propagation,Modularity,Entire Graph,0.0000,30000,1,2
label_propagation,Coverage,Entire Graph,1.0000,30000,1,2
label_propagation,Conductance,Entire Graph,0.0,30000,1,2
label_propagation,Modularity,Entire Graph,0.0000,30000,2,1
label_propagation,Coverage,Entire Graph,1.0000,30000,2,1
label_propagation,Conductance,Entire Graph,0.0,30000,2,1
label_propagation,Modularity,Entire Graph,0.0000,30000,2,2
label_propagation,Coverage,Entire Graph,1.0000,30000,2,2
label_propagation,Conductance,Entire Graph,0.0,30000,2,2
label_propagation,0.5_precision,Entire Graph,0.0,30000,1,1
label_propagation,0.5_recall,Entire Graph,0.0,30000,1,1
label_propagation,0.6_precision,Entire Graph,0.0,30000,1,1
label_propagation,0.6_recall,Entire Graph,0.0,30000,1,1
label_propagation,0.7_precision,Entire Graph,0.0,30000,1,1
label_propagation,0.7_recall,Entire Graph,0.0,30000,1,1
label_propagation,0.8_precision,Entire Graph,0.0,30000,1,1
label_propagation,0.8_recall,Entire Graph,0.0,30000,1,1
label_propagation,0.9_precision,Entire Graph,0.0,30000,1,1
label_propagation,0.9_recall,Entire Graph,0.0,30000,1,1
label_propagation,1.0_precision,Entire Graph,0.0,30000,1,1
label_propagation,1.0_recall,Entire Graph,0.0,30000,1,1
label_propagation,NLS,Entire Graph,0.86407861579358114,30000,1,1
label_propagation,Block_size_median,Entire Graph,6000.0,30000,1,1
label_propagation,Sample_block_num,Entire Graph,1,30000,1,1
label_propagation,Original_block_num,Entire Graph,47,30000,1,1
label_propagation,ANC,Entire Graph,0.021276595744680882,30000,1,1
label_propagation,Scikit-learn NMI,Entire Graph,-6.4878658001532585e-06,30000,1,1
label_propagation,Adjusted Rand Score,Entire Graph,0.0,30000,1,1
label_propagation,Lancichinetti NMI,Entire Graph,0.0,30000,1,1
label_propagation,0.5_precision,Entire Graph,0.0,30000,1,2
label_propagation,0.5_recall,Entire Graph,0.0,30000,1,2
label_propagation,0.6_precision,Entire Graph,0.0,30000,1,2
label_propagation,0.6_recall,Entire Graph,0.0,30000,1,2
label_propagation,0.7_precision,Entire Graph,0.0,30000,1,2
label_propagation,0.7_recall,Entire Graph,0.0,30000,1,2
label_propagation,0.8_precision,Entire Graph,0.0,30000,1,2
label_propagation,0.8_recall,Entire Graph,0.0,30000,1,2
label_propagation,0.9_precision,Entire Graph,0.0,30000,1,2
label_propagation,0.9_recall,Entire Graph,0.0,30000,1,2
label_propagation,1.0_precision,Entire Graph,0.0,30000,1,2
label_propagation,1.0_recall,Entire Graph,0.0,30000,1,2
label_propagation,NLS,Entire Graph,0.86407861579358114,30000,1,2
label_propagation,Block_size_median,Entire Graph,6000.0,30000,1,2
label_propagation,Sample_block_num,Entire Graph,1,30000,1,2
label_propagation,Original_block_num,Entire Graph,47,30000,1,2
label_propagation,ANC,Entire Graph,0.021276595744680882,30000,1,2
label_propagation,Scikit-learn NMI,Entire Graph,-6.4878658001532585e-06,30000,1,2
label_propagation,Adjusted Rand Score,Entire Graph,0.0,30000,1,2
label_propagation,Lancichinetti NMI,Entire Graph,0.0,30000,1,2
label_propagation,0.5_precision,Entire Graph,0.0,30000,2,1
label_propagation,0.5_recall,Entire Graph,0.0,30000,2,1
label_propagation,0.6_precision,Entire Graph,0.0,30000,2,1
label_propagation,0.6_recall,Entire Graph,0.0,30000,2,1
label_propagation,0.7_precision,Entire Graph,0.0,30000,2,1
label_propagation,0.7_recall,Entire Graph,0.0,30000,2,1
label_propagation,0.8_precision,Entire Graph,0.0,30000,2,1
label_propagation,0.8_recall,Entire Graph,0.0,30000,2,1
label_propagation,0.9_precision,Entire Graph,0.0,30000,2,1
label_propagation,0.9_recall,Entire Graph,0.0,30000,2,1
label_propagation,1.0_precision,Entire Graph,0.0,30000,2,1
label_propagation,1.0_recall,Entire Graph,0.0,30000,2,1
label_propagation,NLS,Entire Graph,0.91068052870730787,30000,2,1
label_propagation,Block_size_median,Entire Graph,6000.0,30000,2,1
label_propagation,Sample_block_num,Entire Graph,1,30000,2,1
label_propagation,Original_block_num,Entire Graph,44,30000,2,1
label_propagation,ANC,Entire Graph,0.022727272727272707,30000,2,1
label_propagation,Scikit-learn NMI,Entire Graph,-5.5164206536062466e-06,30000,2,1
label_propagation,Adjusted Rand Score,Entire Graph,0.0,30000,2,1
label_propagation,Lancichinetti NMI,Entire Graph,0.0,30000,2,1
label_propagation,0.5_precision,Entire Graph,0.0,30000,2,2
label_propagation,0.5_recall,Entire Graph,0.0,30000,2,2
label_propagation,0.6_precision,Entire Graph,0.0,30000,2,2
label_propagation,0.6_recall,Entire Graph,0.0,30000,2,2
label_propagation,0.7_precision,Entire Graph,0.0,30000,2,2
label_propagation,0.7_recall,Entire Graph,0.0,30000,2,2
label_propagation,0.8_precision,Entire Graph,0.0,30000,2,2
label_propagation,0.8_recall,Entire Graph,0.0,30000,2,2
label_propagation,0.9_precision,Entire Graph,0.0,30000,2,2
label_propagation,0.9_recall,Entire Graph,0.0,30000,2,2
label_propagation,1.0_precision,Entire Graph,0.0,30000,2,2
label_propagation,1.0_recall,Entire Graph,0.0,30000,2,2
label_propagation,NLS,Entire Graph,0.91068052870730787,30000,2,2
label_propagation,Block_size_median,Entire Graph,6000.0,30000,2,2
label_propagation,Sample_block_num,Entire Graph,1,30000,2,2
label_propagation,Original_block_num,Entire Graph,44,30000,2,2
label_propagation,ANC,Entire Graph,0.022727272727272707,30000,2,2
label_propagation,Scikit-learn NMI,Entire Graph,-5.5164206536062466e-06,30000,2,2
label_propagation,Adjusted Rand Score,Entire Graph,0.0,30000,2,2
label_propagation,Lancichinetti NMI,Entire Graph,0.0,30000,2,2
oslom,Modularity,Entire Graph,0.2956,30000,1,1
oslom,Coverage,Entire Graph,0.3275,30000,1,1
oslom,Conductance,Entire Graph,0.1875,30000,1,1
oslom,Modularity,Entire Graph,0.2956,30000,1,2
oslom,Coverage,Entire Graph,0.3275,30000,1,2
oslom,Conductance,Entire Graph,0.1875,30000,1,2
oslom,Modularity,Entire Graph,0.3211,30000,2,1
oslom,Coverage,Entire Graph,0.3680,30000,2,1
oslom,Conductance,Entire Graph,0.2111,30000,2,1
oslom,Modularity,Entire Graph,0.3211,30000,2,2
oslom,Coverage,Entire Graph,0.3680,30000,2,2
oslom,Conductance,Entire Graph,0.2111,30000,2,2
oslom,0.5_precision,Entire Graph,0.9717363290615345,30000,1,1
oslom,0.5_recall,Entire Graph,0.16941461192827353,30000,1,1
oslom,0.6_precision,Entire Graph,0.9717363290615345,30000,1,1
oslom,0.6_recall,Entire Graph,0.16941461192827353,30000,1,1
oslom,0.7_precision,Entire Graph,0.9717363290615345,30000,1,1
oslom,0.7_recall,Entire Graph,0.16941461192827353,30000,1,1
oslom,0.8_precision,Entire Graph,0.9717363290615345,30000,1,1
oslom,0.8_recall,Entire Graph,0.16941461192827353,30000,1,1
oslom,0.9_precision,Entire Graph,0.9575185405103505,30000,1,1
oslom,0.9_recall,Entire Graph,0.1648829347619833,30000,1,1
oslom,1.0_precision,Entire Graph,0.22580645161290322,30000,1,1
oslom,1.0_recall,Entire Graph,0.041365076350044244,30000,1,1
oslom,NLS,Entire Graph,0.78460572682104113,30000,1,1
oslom,Block_size_median,Entire Graph,66.0,30000,1,1
oslom,Sample_block_num,Entire Graph,62,30000,1,1
oslom,Original_block_num,Entire Graph,47,30000,1,1
oslom,ANC,Entire Graph,0.7580645161290323,30000,1,1
oslom,Scikit-learn NMI,Entire Graph,0.90497584606117043,30000,1,1
oslom,Adjusted Rand Score,Entire Graph,0.7230840184016907,30000,1,1
oslom,Lancichinetti NMI,Entire Graph,0.753496,30000,1,1
oslom,0.5_precision,Entire Graph,0.9717363290615345,30000,1,2
oslom,0.5_recall,Entire Graph,0.16941461192827353,30000,1,2
oslom,0.6_precision,Entire Graph,0.9717363290615345,30000,1,2
oslom,0.6_recall,Entire Graph,0.16941461192827353,30000,1,2
oslom,0.7_precision,Entire Graph,0.9717363290615345,30000,1,2
oslom,0.7_recall,Entire Graph,0.16941461192827353,30000,1,2
oslom,0.8_precision,Entire Graph,0.9717363290615345,30000,1,2
oslom,0.8_recall,Entire Graph,0.16941461192827353,30000,1,2
oslom,0.9_precision,Entire Graph,0.9575185405103505,30000,1,2
oslom,0.9_recall,Entire Graph,0.1648829347619833,30000,1,2
oslom,1.0_precision,Entire Graph,0.22580645161290322,30000,1,2
oslom,1.0_recall,Entire Graph,0.041365076350044244,30000,1,2
oslom,NLS,Entire Graph,0.78460572682104113,30000,1,2
oslom,Block_size_median,Entire Graph,66.0,30000,1,2
oslom,Sample_block_num,Entire Graph,62,30000,1,2
oslom,Original_block_num,Entire Graph,47,30000,1,2
oslom,ANC,Entire Graph,0.7580645161290323,30000,1,2
oslom,Scikit-learn NMI,Entire Graph,0.90497584606117043,30000,1,2
oslom,Adjusted Rand Score,Entire Graph,0.7230840184016907,30000,1,2
oslom,Lancichinetti NMI,Entire Graph,0.753496,30000,1,2
oslom,0.5_precision,Entire Graph,0.9675637592984507,30000,2,1
oslom,0.5_recall,Entire Graph,0.17812588448594951,30000,2,1
oslom,0.6_precision,Entire Graph,0.9675637592984507,30000,2,1
oslom,0.6_recall,Entire Graph,0.17812588448594951,30000,2,1
oslom,0.7_precision,Entire Graph,0.9675637592984507,30000,2,1
oslom,0.7_recall,Entire Graph,0.17812588448594951,30000,2,1
oslom,0.8_precision,Entire Graph,0.9675637592984507,30000,2,1
oslom,0.8_recall,Entire Graph,0.17812588448594951,30000,2,1
oslom,0.9_precision,Entire Graph,0.9503934296281209,30000,2,1
oslom,0.9_recall,Entire Graph,0.17376643319555193,30000,2,1
oslom,1.0_precision,Entire Graph,0.19230769230769232,30000,2,1
oslom,1.0_recall,Entire Graph,0.037812908681769064,30000,2,1
oslom,NLS,Entire Graph,0.84091289936881375,30000,2,1
oslom,Block_size_median,Entire Graph,78.5,30000,2,1
oslom,Sample_block_num,Entire Graph,52,30000,2,1
oslom,Original_block_num,Entire Graph,44,30000,2,1
oslom,ANC,Entire Graph,0.8461538461538461,30000,2,1
oslom,Scikit-learn NMI,Entire Graph,0.90975032763778474,30000,2,1
oslom,Adjusted Rand Score,Entire Graph,0.8218021320475906,30000,2,1
oslom,Lancichinetti NMI,Entire Graph,0.804351,30000,2,1
oslom,0.5_precision,Entire Graph,0.9675637592984507,30000,2,2
oslom,0.5_recall,Entire Graph,0.17812588448594951,30000,2,2
oslom,0.6_precision,Entire Graph,0.9675637592984507,30000,2,2
oslom,0.6_recall,Entire Graph,0.17812588448594951,30000,2,2
oslom,0.7_precision,Entire Graph,0.9675637592984507,30000,2,2
oslom,0.7_recall,Entire Graph,0.17812588448594951,30000,2,2
oslom,0.8_precision,Entire Graph,0.9675637592984507,30000,2,2
oslom,0.8_recall,Entire Graph,0.17812588448594951,30000,2,2
oslom,0.9_precision,Entire Graph,0.9503934296281209,30000,2,2
oslom,0.9_recall,Entire Graph,0.17376643319555193,30000,2,2
oslom,1.0_precision,Entire Graph,0.19230769230769232,30000,2,2
oslom,1.0_recall,Entire Graph,0.037812908681769064,30000,2,2
oslom,NLS,Entire Graph,0.84091289936881375,30000,2,2
oslom,Block_size_median,Entire Graph,78.5,30000,2,2
oslom,Sample_block_num,Entire Graph,52,30000,2,2
oslom,Original_block_num,Entire Graph,44,30000,2,2
oslom,ANC,Entire Graph,0.8461538461538461,30000,2,2
oslom,Scikit-learn NMI,Entire Graph,0.90975032763778474,30000,2,2
oslom,Adjusted Rand Score,Entire Graph,0.8218021320475906,30000,2,2
oslom,Lancichinetti NMI,Entire Graph,0.804351,30000,2,2
mod_opt,Modularity,Entire Graph,0.3918,30000,1,1
mod_opt,Coverage,Entire Graph,0.4533,30000,1,1
mod_opt,Conductance,Entire Graph,0.2651,30000,1,1
mod_opt,Modularity,Entire Graph,0.3918,30000,1,2
mod_opt,Coverage,Entire Graph,0.4533,30000,1,2
mod_opt,Conductance,Entire Graph,0.2651,30000,1,2
mod_opt,Modularity,Entire Graph,0.3908,30000,2,1
mod_opt,Coverage,Entire Graph,0.4571,30000,2,1
mod_opt,Conductance,Entire Graph,0.2729,30000,2,1
mod_opt,Modularity,Entire Graph,0.3908,30000,2,2
mod_opt,Coverage,Entire Graph,0.4571,30000,2,2
mod_opt,Conductance,Entire Graph,0.2729,30000,2,2
mod_opt,0.5_precision,Entire Graph,0.8904162304926534,30000,1,1
mod_opt,0.5_recall,Entire Graph,0.12266640251031583,30000,1,1
mod_opt,0.6_precision,Entire Graph,0.8723896650277576,30000,1,1
mod_opt,0.6_recall,Entire Graph,0.11754924657172168,30000,1,1
mod_opt,0.7_precision,Entire Graph,0.8723896650277576,30000,1,1
